"","CLIENT.CODE","DISTRICT","CLIENT.TYPE","YEAR","MONTH","MARGIN"
"418",7142,"KASARANI","SHOPS",19,4,759.9445
"419",7142,"KASARANI","SHOPS",19,4,2073.292
"420",7282,"MOMBASA","SUPERMAKETS",19,4,175.1358
"421",7282,"MOMBASA","SUPERMAKETS",19,4,186.6216
"422",7282,"MOMBASA","SUPERMAKETS",19,4,194.5098
"423",8779,"MANYANGA","WHOLE SALE",19,4,692.2974
"424",8779,"MANYANGA","WHOLE SALE",19,4,0
"425",1192,"MTITO ANDEI","SUPERMAKETS",19,4,13568.114
"426",5145,"MANYANGA","MINI SUPERMAKETS",19,4,2073.292
"427",8779,"MANYANGA","WHOLE SALE",19,4,291.7647
"428",1192,"MTITO ANDEI","SUPERMAKETS",19,4,8293.168
"429",6036,"VOI","MINI SUPERMAKETS",19,4,4146.584
"430",7124,"THIKA","MINI SHOPS",19,4,2073.292
"431",7197,"MTITO ANDEI","N.G.O",19,4,7656.7551
"432",3045,"KILIMANJARO","MINI SHOPS",19,4,4146.584
"433",5145,"MANYANGA","MINI SUPERMAKETS",19,4,19249.1405
"434",7142,"KASARANI","SHOPS",19,4,437.8395
"435",4011,"VOI","MINI SHOPS",19,4,1880.258
"436",4011,"VOI","MINI SHOPS",19,4,913.212
"437",5145,"MANYANGA","MINI SUPERMAKETS",19,4,2512.3462
"438",5145,"MANYANGA","MINI SUPERMAKETS",19,4,913.212
"439",6036,"VOI","MINI SUPERMAKETS",19,4,2153.4396
"440",7282,"MOMBASA","SUPERMAKETS",19,4,2512.3462
"441",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1877.4756
"442",1521,"VOI","MINI SHOPS",19,4,801.8565
"443",1521,"VOI","MINI SHOPS",19,4,1545.9345
"444",4916,"KINYAGA /KIRINYAGA","SUPERMAKETS",19,4,27468.882
"445",4957,"MAUA","SUPERMAKETS",19,4,1101.6843
"446",4988,"MTITO ANDEI","SUPERMAKETS",19,4,156416.4
"447",5142,"MTITO ANDEI","MINI SHOPS",19,4,2343.5559
"448",5142,"MTITO ANDEI","MINI SHOPS",19,4,615.906
"449",5887,"MACHAKOS","MINI SUPERMAKETS",19,4,1231.812
"450",8163,"KILIMANJARO","MINI SUPERMAKETS",19,4,615.906
"451",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,1084.6684
"452",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,496.0648
"453",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,4686.9237
"454",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,1849.1502
"455",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,4,2343.5559
"456",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,4,3079.53
"457",4954,"MANYANGA-MAUA","SUPERMAKETS",19,4,7711.7901
"458",4954,"MANYANGA-MAUA","SUPERMAKETS",19,4,4687.1118
"459",4954,"MANYANGA-MAUA","SUPERMAKETS",19,4,6159.06
"460",4954,"MANYANGA-MAUA","SUPERMAKETS",19,4,2605.4484
"461",4011,"VOI","MINI SHOPS",19,4,1101.6843
"462",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,2203.3686
"463",6041,"NAIROBI","SUPERMAKETS",19,4,2343.5559
"464",6041,"NAIROBI","SUPERMAKETS",19,4,868.4828
"465",7142,"KASARANI","SHOPS",19,4,1101.6843
"466",4759,"MANYANGA","SUPERMAKETS",19,4,801.8565
"467",4916,"KINYAGA /KIRINYAGA","SUPERMAKETS",19,4,9371.3004
"468",4916,"KINYAGA /KIRINYAGA","SUPERMAKETS",19,4,8625.9105
"469",5145,"MANYANGA","MINI SUPERMAKETS",19,4,868.4828
"470",1192,"MTITO ANDEI","SUPERMAKETS",19,4,1101.6843
"471",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,2343.5559
"472",4974,"MURANGA","MINI SUPERMAKETS",19,4,309.1869
"473",4957,"MAUA","SUPERMAKETS",19,4,2465.5336
"474",7282,"MOMBASA","SUPERMAKETS",19,4,2203.3686
"475",7282,"MOMBASA","SUPERMAKETS",19,4,868.4828
"476",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,4,3305.0529
"477",4120,"MACHAKOS","SUPERMAKETS",19,4,3683.5
"478",4120,"MACHAKOS","SUPERMAKETS",19,4,2798.5331
"479",5110,"KASARANI","SUPERMAKETS",19,4,1163.8396
"480",5110,"KASARANI","SUPERMAKETS",19,4,3361.427
"481",5142,"MTITO ANDEI","MINI SHOPS",19,4,5008.0431
"482",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,2466.3914
"483",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1176.0648
"484",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,5595.9201
"485",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,4649.1651
"486",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,2798.5331
"487",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,5438.0917
"488",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1866.6066
"489",5110,"KASARANI","SUPERMAKETS",19,4,1855.7208
"490",5110,"KASARANI","SUPERMAKETS",19,4,1855.7208
"491",5110,"KASARANI","SUPERMAKETS",19,4,4688.1853
"492",5110,"KASARANI","SUPERMAKETS",19,4,3454.1475
"493",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3643.4783
"494",5110,"KASARANI","SUPERMAKETS",19,4,1796.4766
"495",5142,"MTITO ANDEI","MINI SHOPS",19,4,12257.2368
"496",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,793.1936
"497",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1240.356
"498",4011,"VOI","MINI SHOPS",19,4,5595.9201
"499",4974,"MURANGA","MINI SUPERMAKETS",19,4,531.2241
"500",5110,"KASARANI","SUPERMAKETS",19,4,4648.8588
"501",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2466.3914
"502",1192,"MTITO ANDEI","SUPERMAKETS",19,4,13947.4953
"503",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3361.427
"504",5110,"KASARANI","SUPERMAKETS",19,4,1779.6651
"505",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2008.5042
"506",4988,"MTITO ANDEI","SUPERMAKETS",19,4,-258.56
"507",4988,"MTITO ANDEI","SUPERMAKETS",19,4,16787.7603
"508",4988,"MTITO ANDEI","SUPERMAKETS",19,4,12257.2368
"509",5110,"KASARANI","SUPERMAKETS",19,4,3270.8121
"510",5110,"KASARANI","SUPERMAKETS",19,4,-375.1712
"511",5110,"KASARANI","SUPERMAKETS",19,4,793.1936
"512",5110,"KASARANI","SUPERMAKETS",19,4,0
"513",5110,"KASARANI","SUPERMAKETS",19,4,0
"514",5110,"KASARANI","SUPERMAKETS",19,4,1433.6196
"515",6040,"NAIROBI","MINI SUPERMAKETS",19,4,3454.1475
"516",6040,"NAIROBI","MINI SUPERMAKETS",19,4,2867.2392
"517",5142,"MTITO ANDEI","MINI SHOPS",19,4,3987.6456
"518",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1176.0648
"519",5145,"MANYANGA","MINI SUPERMAKETS",19,4,4688.1853
"520",5145,"MANYANGA","MINI SUPERMAKETS",19,4,4649.1651
"521",5145,"MANYANGA","MINI SUPERMAKETS",19,4,2909.599
"522",5145,"MANYANGA","MINI SUPERMAKETS",19,4,2038.462
"523",4120,"MACHAKOS","SUPERMAKETS",19,4,2476.5788
"524",4120,"MACHAKOS","SUPERMAKETS",19,4,2656.5992
"525",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1421.3523
"526",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1177.2329
"527",5145,"MANYANGA","MINI SUPERMAKETS",19,4,12257.2368
"528",5145,"MANYANGA","MINI SUPERMAKETS",19,4,3361.427
"529",5180,"MANYANGA-MAUA","SHOPS",19,4,946.869
"530",5180,"MANYANGA-MAUA","SHOPS",19,4,4843.72
"531",5180,"MANYANGA-MAUA","SHOPS",19,4,10442.95
"532",5893,"MANYANGA","SHOPS",19,4,3338.6954
"533",5893,"MANYANGA","SHOPS",19,4,3347.507
"534",1521,"VOI","MINI SHOPS",19,4,5595.9201
"535",1521,"VOI","MINI SHOPS",19,4,12443.9442
"536",5142,"MTITO ANDEI","MINI SHOPS",19,4,13947.4953
"537",1192,"MTITO ANDEI","SUPERMAKETS",19,4,10876.1834
"538",4011,"VOI","MINI SHOPS",19,4,3967.1978
"539",4011,"VOI","MINI SHOPS",19,4,4573.8684
"540",4011,"VOI","MINI SHOPS",19,4,1578.855
"541",4011,"VOI","MINI SHOPS",19,4,2254.5072
"542",4011,"VOI","MINI SHOPS",19,4,700.6302
"543",4011,"VOI","MINI SHOPS",19,4,619.1447
"544",5110,"KASARANI","SUPERMAKETS",19,4,2165.9067
"545",5110,"KASARANI","SUPERMAKETS",19,4,1422.3414
"546",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,2165.9067
"547",7142,"KASARANI","SHOPS",19,4,3454.1475
"548",5110,"KASARANI","SUPERMAKETS",19,4,27979.6005
"549",5110,"KASARANI","SUPERMAKETS",19,4,1993.8228
"550",6040,"NAIROBI","MINI SUPERMAKETS",19,4,1264.378
"551",6040,"NAIROBI","MINI SUPERMAKETS",19,4,5595.9201
"552",6040,"NAIROBI","MINI SUPERMAKETS",19,4,1177.2329
"553",6040,"NAIROBI","MINI SUPERMAKETS",19,4,1184.5238
"554",5110,"KASARANI","SUPERMAKETS",19,4,12257.2368
"555",5110,"KASARANI","SUPERMAKETS",19,4,378.7906
"556",6036,"VOI","MINI SUPERMAKETS",19,4,2695.4074
"557",8779,"MANYANGA","WHOLE SALE",19,4,549.9375
"558",8779,"MANYANGA","WHOLE SALE",19,4,1354.3515
"559",4120,"MACHAKOS","SUPERMAKETS",19,4,5548.7523
"560",4120,"MACHAKOS","SUPERMAKETS",19,4,3338.6954
"561",5110,"KASARANI","SUPERMAKETS",19,4,1184.5238
"562",5145,"MANYANGA","MINI SUPERMAKETS",19,4,615.918
"563",7282,"MOMBASA","SUPERMAKETS",19,4,3361.427
"564",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,4581.5659
"565",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,5595.9201
"566",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,1177.2329
"567",5142,"MTITO ANDEI","MINI SHOPS",19,4,4688.1853
"568",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,11191.8402
"569",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,4581.5659
"570",5882,"KILIMANJARO","MINI SUPERMAKETS",19,4,6128.6184
"571",7142,"KASARANI","SHOPS",19,4,9298.3302
"572",1192,"MTITO ANDEI","SUPERMAKETS",19,4,14064.5559
"573",1521,"VOI","MINI SHOPS",19,4,1993.8228
"574",1521,"VOI","MINI SHOPS",19,4,4649.1651
"575",5110,"KASARANI","SUPERMAKETS",19,4,1524.6228
"576",5110,"KASARANI","SUPERMAKETS",19,4,5848.0154
"577",5142,"MTITO ANDEI","MINI SHOPS",19,4,5595.9201
"578",5180,"MANYANGA-MAUA","SHOPS",19,4,6867.34
"579",7282,"MOMBASA","SUPERMAKETS",19,4,2966.1624
"580",5142,"MTITO ANDEI","MINI SHOPS",19,4,2781.9108
"581",5142,"MTITO ANDEI","MINI SHOPS",19,4,547.9335
"582",5142,"MTITO ANDEI","MINI SHOPS",19,4,3900.3949
"583",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1479.5758
"584",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,0
"585",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,0
"586",5110,"KASARANI","SUPERMAKETS",19,4,3178.7646
"587",7282,"MOMBASA","SUPERMAKETS",19,4,3961.2036
"588",5145,"MANYANGA","MINI SUPERMAKETS",19,4,2255.9693
"589",8779,"MANYANGA","WHOLE SALE",19,4,417.503
"590",7282,"MOMBASA","SUPERMAKETS",19,4,1483.86
"591",1192,"MTITO ANDEI","SUPERMAKETS",19,4,185.1313
"592",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3507.8567
"593",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3479.3949
"594",1192,"MTITO ANDEI","SUPERMAKETS",19,4,10458.915
"595",1192,"MTITO ANDEI","SUPERMAKETS",19,4,24383.236
"596",5110,"KASARANI","SUPERMAKETS",19,4,0
"597",5142,"MTITO ANDEI","MINI SHOPS",19,4,2821.8646
"598",5145,"MANYANGA","MINI SUPERMAKETS",19,4,618.275
"599",1192,"MTITO ANDEI","SUPERMAKETS",19,4,21645.54
"600",6036,"VOI","MINI SUPERMAKETS",19,4,1465.1002
"601",7282,"MOMBASA","SUPERMAKETS",19,4,3963.5756
"602",1192,"MTITO ANDEI","SUPERMAKETS",19,4,4485.25
"603",1192,"MTITO ANDEI","SUPERMAKETS",19,4,7967.1702
"604",1192,"MTITO ANDEI","SUPERMAKETS",19,4,7841.9838
"605",5142,"MTITO ANDEI","MINI SHOPS",19,4,687.3045
"606",5145,"MANYANGA","MINI SUPERMAKETS",19,4,5163.3949
"607",5110,"KASARANI","SUPERMAKETS",19,4,1981.7864
"608",1192,"MTITO ANDEI","SUPERMAKETS",19,4,21427.2342
"609",4957,"MAUA","SUPERMAKETS",19,4,218.74
"610",7124,"THIKA","MINI SHOPS",19,4,1386
"611",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1028.1
"612",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,392.61
"613",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1635.6
"614",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1194.74
"615",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,197.25
"616",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,785.61
"617",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,425.61
"618",4011,"VOI","MINI SHOPS",19,4,1163.2
"619",4011,"VOI","MINI SHOPS",19,4,2741
"620",4011,"VOI","MINI SHOPS",19,4,254.15
"621",4011,"VOI","MINI SHOPS",19,4,313.95
"622",4011,"VOI","MINI SHOPS",19,4,1569.3
"623",4011,"VOI","MINI SHOPS",19,4,1181.7
"624",4011,"VOI","MINI SHOPS",19,4,1732.5
"625",4011,"VOI","MINI SHOPS",19,4,1204
"626",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,954.25
"627",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1648.25
"628",4957,"MAUA","SUPERMAKETS",19,4,1650
"629",4957,"MAUA","SUPERMAKETS",19,4,523.74
"630",5142,"MTITO ANDEI","MINI SHOPS",19,4,1370.5
"631",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2244
"632",1192,"MTITO ANDEI","SUPERMAKETS",19,4,4936.5
"633",1192,"MTITO ANDEI","SUPERMAKETS",19,4,8223
"634",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2389.25
"635",1192,"MTITO ANDEI","SUPERMAKETS",19,4,1844.5
"636",7282,"MOMBASA","SUPERMAKETS",19,4,510.9
"637",1192,"MTITO ANDEI","SUPERMAKETS",19,4,5185
"638",4759,"MANYANGA","SUPERMAKETS",19,4,727
"639",4759,"MANYANGA","SUPERMAKETS",19,4,342.74
"640",4759,"MANYANGA","SUPERMAKETS",19,4,672.5
"641",5142,"MTITO ANDEI","MINI SHOPS",19,4,1320
"642",5142,"MTITO ANDEI","MINI SHOPS",19,4,477.85
"643",5648,"MTITO ANDEI","SHOPS",19,4,2.5
"644",7282,"MOMBASA","SUPERMAKETS",19,4,740.1
"645",4211,"PARKLANDS","SUPERMAKETS",19,4,105672.6
"646",5110,"KASARANI","SUPERMAKETS",19,4,6289.5
"647",5145,"MANYANGA","MINI SUPERMAKETS",19,4,752.5
"648",101,"VOI","SUPERMAKETS",19,4,6724.62
"649",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3465
"650",1192,"MTITO ANDEI","SUPERMAKETS",19,4,6020
"651",4011,"VOI","MINI SHOPS",19,4,1858
"652",4759,"MANYANGA","SUPERMAKETS",19,4,1320
"653",5145,"MANYANGA","MINI SUPERMAKETS",19,4,654.5
"654",5145,"MANYANGA","MINI SUPERMAKETS",19,4,752.5
"655",4120,"MACHAKOS","SUPERMAKETS",19,4,5237.4
"656",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1023
"657",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1713.7
"658",7142,"KASARANI","SHOPS",19,4,4690.5
"659",7142,"KASARANI","SHOPS",19,4,1364
"660",1192,"MTITO ANDEI","SUPERMAKETS",19,4,988.5
"661",4120,"MACHAKOS","SUPERMAKETS",19,4,411.25
"662",5110,"KASARANI","SUPERMAKETS",19,4,1977
"663",5145,"MANYANGA","MINI SUPERMAKETS",19,4,246.75
"664",6036,"VOI","MINI SUPERMAKETS",19,4,990
"665",7282,"MOMBASA","SUPERMAKETS",19,4,98.6
"666",1192,"MTITO ANDEI","SUPERMAKETS",19,4,546.85
"667",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2557.5
"668",1192,"MTITO ANDEI","SUPERMAKETS",19,4,330.62
"669",1192,"MTITO ANDEI","SUPERMAKETS",19,4,1046.5
"670",1192,"MTITO ANDEI","SUPERMAKETS",19,4,3144.75
"671",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2592.5
"672",1192,"MTITO ANDEI","SUPERMAKETS",19,4,1076
"673",4120,"MACHAKOS","SUPERMAKETS",19,4,340.5
"674",4120,"MACHAKOS","SUPERMAKETS",19,4,437.48
"675",4120,"MACHAKOS","SUPERMAKETS",19,4,260.25
"676",5145,"MANYANGA","MINI SUPERMAKETS",19,4,4162.5
"677",5145,"MANYANGA","MINI SUPERMAKETS",19,4,94.24
"678",5145,"MANYANGA","MINI SUPERMAKETS",19,4,521.24
"679",5145,"MANYANGA","MINI SUPERMAKETS",19,4,1309.35
"680",7282,"MOMBASA","SUPERMAKETS",19,4,249.75
"681",7282,"MOMBASA","SUPERMAKETS",19,4,1028.5
"682",7282,"MOMBASA","SUPERMAKETS",19,4,1256.4
"683",7282,"MOMBASA","SUPERMAKETS",19,4,328.11
"684",7282,"MOMBASA","SUPERMAKETS",19,4,104.2
"685",4954,"MANYANGA-MAUA","SUPERMAKETS",19,4,1241.8476
"686",5893,"MANYANGA","SHOPS",19,4,2400.2
"687",5893,"MANYANGA","SHOPS",19,4,1216.5
"688",5893,"MANYANGA","SHOPS",19,4,2107
"689",6036,"VOI","MINI SUPERMAKETS",19,4,250.8
"690",6036,"VOI","MINI SUPERMAKETS",19,4,389.5
"691",7282,"MOMBASA","SUPERMAKETS",19,4,779
"692",7282,"MOMBASA","SUPERMAKETS",19,4,1504.8
"693",8779,"MANYANGA","WHOLE SALE",19,4,224.4
"694",8779,"MANYANGA","WHOLE SALE",19,4,329.1
"695",8779,"MANYANGA","WHOLE SALE",19,4,208.55
"696",8779,"MANYANGA","WHOLE SALE",19,4,198
"697",8779,"MANYANGA","WHOLE SALE",19,4,226.9
"698",4120,"MACHAKOS","SUPERMAKETS",19,4,856.85
"699",4120,"MACHAKOS","SUPERMAKETS",19,4,261.74
"700",101,"VOI","SUPERMAKETS",19,4,330.62
"701",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2615.5
"702",1192,"MTITO ANDEI","SUPERMAKETS",19,4,2267.5
"703",4011,"VOI","MINI SHOPS",19,4,209.65
"704",5142,"MTITO ANDEI","MINI SHOPS",19,4,1046.5
"705",5145,"MANYANGA","MINI SUPERMAKETS",19,4,456.25
"706",6040,"NAIROBI","MINI SUPERMAKETS",19,4,729.54
"707",6040,"NAIROBI","MINI SUPERMAKETS",19,4,732.64
"708",7142,"KASARANI","SHOPS",19,4,2057
"709",7142,"KASARANI","SHOPS",19,4,1042
"710",7142,"KASARANI","SHOPS",19,4,1806
"711",5142,"MTITO ANDEI","MINI SHOPS",19,4,1001.7
"712",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1093.5
"713",3045,"KILIMANJARO","MINI SHOPS",19,4,991.86
"714",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,1047.48
"715",5142,"MTITO ANDEI","MINI SHOPS",19,4,6612.4
"716",7142,"KASARANI","SHOPS",19,4,0
"717",7142,"KASARANI","SHOPS",19,4,3228
"718",4957,"MAUA","SUPERMAKETS",19,4,546.85
"719",4957,"MAUA","SUPERMAKETS",19,4,1028.1
"720",5110,"KASARANI","SUPERMAKETS",19,4,330.62
"721",6041,"NAIROBI","SUPERMAKETS",19,4,1650
"722",6041,"NAIROBI","SUPERMAKETS",19,4,2618.7
"723",6041,"NAIROBI","SUPERMAKETS",19,4,520.5
"724",6041,"NAIROBI","SUPERMAKETS",19,4,672.5
"725",3045,"KILIMANJARO","MINI SHOPS",19,4,223.7519
"726",5142,"MTITO ANDEI","MINI SHOPS",19,4,966.4487
"727",5110,"KASARANI","SUPERMAKETS",19,4,1579.5702
"728",1192,"MTITO ANDEI","SUPERMAKETS",19,4,693.9085
"729",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1755.326
"730",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,2061.315
"731",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,2192.39
"732",4974,"MURANGA","MINI SUPERMAKETS",19,4,175.5326
"733",6040,"NAIROBI","MINI SUPERMAKETS",19,4,877.663
"734",5040,"MANYANGA-MAUA","SUPERMAKETS",19,4,432.1043
"735",4957,"MAUA","SUPERMAKETS",19,4,277.349
"736",6036,"VOI","MINI SUPERMAKETS",19,4,118.103
"737",5145,"MANYANGA","MINI SUPERMAKETS",19,4,969.1192
"738",6977,"VOI","MINI SHOPS",19,4,294.455
"739",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,1028.3259
"740",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,56.76
"741",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,29.4455
"742",2904,"MANYANGA-MAUA","SUPERMAKETS",19,4,58.8912
"743",7282,"MOMBASA","SUPERMAKETS",19,4,81.8562
"744",5142,"MTITO ANDEI","MINI SHOPS",19,4,323.0755
"745",8779,"MANYANGA","WHOLE SALE",19,4,70.8618
"746",5110,"KASARANI","SUPERMAKETS",19,4,313.1964
"747",6041,"NAIROBI","SUPERMAKETS",19,4,51.1188
"748",4011,"VOI","MINI SHOPS",19,5,355.3616
"749",8779,"MANYANGA","WHOLE SALE",19,5,96.65
"750",4011,"VOI","MINI SHOPS",19,5,443
"751",6036,"VOI","MINI SUPERMAKETS",19,5,483.25
"752",8779,"MANYANGA","WHOLE SALE",19,5,70.5
"753",8779,"MANYANGA","WHOLE SALE",19,5,39.0501
"754",8779,"MANYANGA","WHOLE SALE",19,5,16.25
"755",8779,"MANYANGA","WHOLE SALE",19,5,39.05
"756",3045,"KILIMANJARO","MINI SHOPS",19,5,444.2
"757",1192,"MTITO ANDEI","SUPERMAKETS",19,5,2418.911
"758",5110,"KASARANI","SUPERMAKETS",19,5,1968.7284
"759",5110,"KASARANI","SUPERMAKETS",19,5,1297.3422
"760",1192,"MTITO ANDEI","SUPERMAKETS",19,5,709.799
"761",1192,"MTITO ANDEI","SUPERMAKETS",19,5,5524.901
"762",4011,"VOI","MINI SHOPS",19,5,2418.911
"763",5110,"KASARANI","SUPERMAKETS",19,5,5564.5128
"764",5110,"KASARANI","SUPERMAKETS",19,5,6647.628
"765",5110,"KASARANI","SUPERMAKETS",19,5,3008.5644
"766",5145,"MANYANGA","MINI SUPERMAKETS",19,5,1107.938
"767",4954,"MANYANGA-MAUA","SUPERMAKETS",19,5,927.4188
"768",9979,"MANYANGA","MINI SUPERMAKETS",19,5,9374.38
"769",9979,"MANYANGA","MINI SUPERMAKETS",19,5,2090.921
"770",9979,"MANYANGA","MINI SUPERMAKETS",19,5,4419.983
"771",9979,"MANYANGA","MINI SUPERMAKETS",19,5,4099.822
"772",5110,"KASARANI","SUPERMAKETS",19,5,283.9196
"773",5110,"KASARANI","SUPERMAKETS",19,5,1663.4718
"774",1192,"MTITO ANDEI","SUPERMAKETS",19,5,964.0755
"775",5110,"KASARANI","SUPERMAKETS",19,5,2902.6932
"776",5110,"KASARANI","SUPERMAKETS",19,5,745
"777",5110,"KASARANI","SUPERMAKETS",19,5,745
"778",5882,"KILIMANJARO","MINI SUPERMAKETS",19,5,1695.1401
"779",5882,"KILIMANJARO","MINI SUPERMAKETS",19,5,1504
"780",1192,"MTITO ANDEI","SUPERMAKETS",19,5,3510
"781",4011,"VOI","MINI SHOPS",19,5,991.3176
"782",5110,"KASARANI","SUPERMAKETS",19,5,1404
"783",1192,"MTITO ANDEI","SUPERMAKETS",19,5,130.9
"784",4759,"MANYANGA","SUPERMAKETS",19,5,2535
"785",5110,"KASARANI","SUPERMAKETS",19,5,4255
"786",1192,"MTITO ANDEI","SUPERMAKETS",19,5,752.5
"787",5110,"KASARANI","SUPERMAKETS",19,5,2715
"788",7282,"MOMBASA","SUPERMAKETS",19,5,441.25
"789",7282,"MOMBASA","SUPERMAKETS",19,5,286.2084
"790",7282,"MOMBASA","SUPERMAKETS",19,5,647.5
"791",1192,"MTITO ANDEI","SUPERMAKETS",19,5,132
"792",1192,"MTITO ANDEI","SUPERMAKETS",19,5,4255
"793",5110,"KASARANI","SUPERMAKETS",19,5,7743.2355
"794",5142,"MTITO ANDEI","MINI SHOPS",19,5,991.3176
"795",5142,"MTITO ANDEI","MINI SHOPS",19,5,1030
"796",7282,"MOMBASA","SUPERMAKETS",19,5,244.4088
"797",7282,"MOMBASA","SUPERMAKETS",19,5,734.04
"798",7282,"MOMBASA","SUPERMAKETS",19,5,506.75
"799",4957,"MAUA","SUPERMAKETS",19,5,1520.25
"800",4957,"MAUA","SUPERMAKETS",19,5,606.25
"801",5882,"KILIMANJARO","MINI SUPERMAKETS",19,5,667.9168
"802",1192,"MTITO ANDEI","SUPERMAKETS",19,5,11529.8688
"803",5145,"MANYANGA","MINI SUPERMAKETS",19,5,718
"804",5110,"KASARANI","SUPERMAKETS",19,5,3829.4028
"805",5110,"KASARANI","SUPERMAKETS",19,5,476.9168
"806",5110,"KASARANI","SUPERMAKETS",19,5,1813.956
"807",5110,"KASARANI","SUPERMAKETS",19,5,2374.6
"808",7282,"MOMBASA","SUPERMAKETS",19,5,54.7092
"809",5145,"MANYANGA","MINI SUPERMAKETS",19,5,-141.1276
"810",5142,"MTITO ANDEI","MINI SHOPS",19,5,79.7592
"811",5893,"MANYANGA","SHOPS",19,5,71.083
"812",5893,"MANYANGA","SHOPS",19,5,186.931
"813",8779,"MANYANGA","WHOLE SALE",19,5,-468.96
"814",4011,"VOI","MINI SHOPS",19,5,213.249
"815",8779,"MANYANGA","WHOLE SALE",19,5,25.7632
"816",8779,"MANYANGA","WHOLE SALE",19,5,40.148
"817",8779,"MANYANGA","WHOLE SALE",19,5,-234.48
"818",1192,"MTITO ANDEI","SUPERMAKETS",19,5,9952.692
"819",4011,"VOI","MINI SHOPS",19,5,325
"820",4011,"VOI","MINI SHOPS",19,5,800
"821",4011,"VOI","MINI SHOPS",19,5,80.0952
"822",4011,"VOI","MINI SHOPS",19,5,720.8568
"823",4011,"VOI","MINI SHOPS",19,5,3797.8734
"824",5145,"MANYANGA","MINI SUPERMAKETS",19,5,39.4676
"825",5145,"MANYANGA","MINI SUPERMAKETS",19,5,122.5718
"826",4011,"VOI","MINI SHOPS",19,5,122.5916
"827",5145,"MANYANGA","MINI SUPERMAKETS",19,5,997.0944
"828",8779,"MANYANGA","WHOLE SALE",19,5,44.1623
"829",8779,"MANYANGA","WHOLE SALE",19,5,67.1278
"830",8779,"MANYANGA","WHOLE SALE",19,5,61.9722
